Lieu.de.surveillance...Identifiant;Lieu.de.surveillance...Libellé;Lieu.de.surveillance...Mnémonique;Passage...Date;Passage...Jour;Passage...Mois;Passage...Année;Sonde;Coordonnées.passage...Coordonnées.minx;Coordonnées.passage...Coordonnées.miny;Prélèvement...Niveau;Résultat...Code.paramètre;Saison;JourAnnée;Week;Résultat...Valeur.de.la.mesure
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;197;28;0.6395
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);NH4;Summer;197;28;0.05
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Summer;197;28;0.5
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;197;28;7.49
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;197;28;0.07
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);PO4;Summer;197;28;0.07
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;197;28;35.32
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Summer;197;28;1.9
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;197;28;18.41
12025037;StCast_Hebihens;022-P-002;17/07/2017;17;7;2017;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;197;28;0.5
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Summer;211;30;7.38
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Summer;211;30;35.2
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;211;30;18.19
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);NH4;Autumn;286;41;0.33
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Autumn;286;41;1
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;286;41;8.03
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Autumn;286;41;0.64
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);PO4;Autumn;286;41;0.23
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);SALI;Autumn;286;41;35.02
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Autumn;286;41;0.92
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Autumn;286;41;16.3
12025037;StCast_Hebihens;022-P-002;14/10/2013;14;10;2013;NA;-2.207224;48.643034;Surface (0-1m);TURB;Autumn;286;41;1.7
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Autumn;315;45;0.73
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);NH4;Autumn;315;45;1.16
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Autumn;315;45;4.6
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;315;45;7.96
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Autumn;315;45;1.06
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);PO4;Autumn;315;45;0.41
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);SALI;Autumn;315;45;35.1
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Autumn;315;45;3.6
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Autumn;315;45;13.9
12025037;StCast_Hebihens;022-P-002;12/11/2013;12;11;2013;NA;-2.207224;48.643034;Surface (0-1m);TURB;Autumn;315;45;2.4
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;173;25;15.65
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;173;25;0.55
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);NH4;Summer;173;25;0.11
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Summer;173;25;0.5
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;173;25;8.21
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;173;25;0.15
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);PO4;Summer;173;25;0.06
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;173;25;35.14
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Summer;173;25;2.1
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;173;25;15.78
12025037;StCast_Hebihens;022-P-002;23/06/2015;23;6;2015;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;173;25;0.7
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Summer;187;27;8.22
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Summer;187;27;35.05
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;187;27;16.86
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;187;27;0.93
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);NH4;Summer;187;27;0.07
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Summer;187;27;0.5
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;187;27;8.17
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;187;27;0.28
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Autumn;249;36;0.5
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;249;36;7.77
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Autumn;249;36;0.41
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);PO4;Autumn;249;36;0.13
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);SALI;Autumn;249;36;34.7
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Autumn;249;36;2.3
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Autumn;249;36;19.6
12025037;StCast_Hebihens;022-P-002;06/09/2016;6;9;2016;NA;-2.207224;48.643034;Surface (0-1m);TURB;Autumn;249;36;0.7
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Autumn;269;38;0.933
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);NH4;Autumn;269;38;0.18
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Autumn;269;38;0.5
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;269;38;7.68
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Autumn;269;38;0.25
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);PO4;Autumn;269;38;0.15
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);SALI;Autumn;269;38;34.8
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;211;30;0.762
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);NH4;Summer;211;30;0.1
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Summer;211;30;0.5
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;211;30;7.28
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;211;30;0.32
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);PO4;Summer;211;30;0.13
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;211;30;35.21
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Summer;211;30;1.8
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;211;30;18.38
12025037;StCast_Hebihens;022-P-002;31/07/2017;31;7;2017;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;211;30;0.7
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Summer;227;32;7.58
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Summer;227;32;32.21
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;227;32;18.51
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;227;32;0.761
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);NH4;Summer;227;32;0.05
12025037;StCast_Hebihens;022-P-002;25/11/2013;25;11;2013;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Autumn;328;47;0.33
12025037;StCast_Hebihens;022-P-002;25/11/2013;25;11;2013;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;328;47;8.5
12025037;StCast_Hebihens;022-P-002;25/11/2013;25;11;2013;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Autumn;328;47;0.62
12025037;StCast_Hebihens;022-P-002;25/11/2013;25;11;2013;NA;-2.207224;48.643034;Surface (0-1m);SALI;Autumn;328;47;34.82
12025037;StCast_Hebihens;022-P-002;25/11/2013;25;11;2013;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Autumn;328;47;10.91
12025037;StCast_Hebihens;022-P-002;25/11/2013;25;11;2013;NA;-2.207224;48.643034;Surface (0-1m);TURB;Autumn;328;47;2.7
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Winter;342;49;0.29
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);NH4;Winter;342;49;0.73
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Winter;342;49;11
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Winter;342;49;8.27
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Winter;342;49;0.17
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);PO4;Winter;342;49;0.55
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);SALI;Winter;342;49;34.35
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Winter;342;49;7.1
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Winter;342;49;10.38
12025037;StCast_Hebihens;022-P-002;09/12/2013;9;12;2013;NA;-2.207224;48.643034;Surface (0-1m);TURB;Winter;342;49;3.6
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Winter;6;1;0.55
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);NH4;Winter;6;1;0.37
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Winter;6;1;12.8
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);PO4;Summer;187;27;0.08
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;187;27;34.85
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Summer;187;27;2.5
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;187;27;17.26
12025037;StCast_Hebihens;022-P-002;07/07/2015;7;7;2015;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;187;27;0.6
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Summer;201;29;7.96
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Summer;201;29;32.96
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;201;29;17.89
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;201;29;1.25
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;201;29;7.95
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;201;29;0.19
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;201;29;35.15
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;201;29;17.86
12025037;StCast_Hebihens;022-P-002;21/07/2015;21;7;2015;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;201;29;0.7
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Summer;221;32;7.84
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Summer;221;32;35.17
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;221;32;18.28
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;221;32;1.18
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);NH4;Summer;221;32;0.05
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Autumn;269;38;2.8
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Autumn;269;38;18.8
12025037;StCast_Hebihens;022-P-002;26/09/2016;26;9;2016;NA;-2.207224;48.643034;Surface (0-1m);TURB;Autumn;269;38;0.6
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Autumn;284;41;0.4925
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);NH4;Autumn;284;41;0.45
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Autumn;284;41;1.8
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;284;41;7.67
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Autumn;284;41;0.05
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);PO4;Autumn;284;41;0.29
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);SALI;Autumn;284;41;35.28
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Autumn;284;41;8.2
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Autumn;284;41;16.74
12025037;StCast_Hebihens;022-P-002;11/10/2016;11;10;2016;NA;-2.207224;48.643034;Surface (0-1m);TURB;Autumn;284;41;0.6
12025037;StCast_Hebihens;022-P-002;24/10/2016;24;10;2016;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Autumn;297;42;1.077
12025037;StCast_Hebihens;022-P-002;24/10/2016;24;10;2016;NA;-2.207224;48.643034;Surface (0-1m);NH4;Autumn;297;42;0.22
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Summer;227;32;0.5
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;227;32;7.53
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;227;32;0.08
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);PO4;Summer;227;32;0.09
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;227;32;32.22
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Summer;227;32;1.5
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;227;32;18.93
12025037;StCast_Hebihens;022-P-002;16/08/2017;16;8;2017;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;227;32;0.4
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Summer;239;34;8.7
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Summer;239;34;35.21
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Summer;239;34;19.16
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Summer;239;34;0.735
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;239;34;7.69
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;239;34;0.11
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;239;34;35.22
12025037;StCast_Hebihens;022-P-002;28/08/2017;28;8;2017;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;239;34;19.19
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Winter;6;1;8.69
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Winter;6;1;1.08
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);PO4;Winter;6;1;0.5
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);SALI;Winter;6;1;34.96
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Winter;6;1;7
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Winter;6;1;10.07
12025037;StCast_Hebihens;022-P-002;07/01/2014;7;1;2014;NA;-2.207224;48.643034;Surface (0-1m);TURB;Winter;6;1;7.2
12025037;StCast_Hebihens;022-P-002;20/01/2014;20;1;2014;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Winter;19;3;0.61
12025037;StCast_Hebihens;022-P-002;20/01/2014;20;1;2014;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Winter;19;3;8.5
12025037;StCast_Hebihens;022-P-002;20/01/2014;20;1;2014;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Winter;19;3;0.29
12025037;StCast_Hebihens;022-P-002;20/01/2014;20;1;2014;NA;-2.207224;48.643034;Surface (0-1m);SALI;Winter;19;3;34.76
12025037;StCast_Hebihens;022-P-002;20/01/2014;20;1;2014;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Winter;19;3;9.76
12025037;StCast_Hebihens;022-P-002;20/01/2014;20;1;2014;NA;-2.207224;48.643034;Surface (0-1m);TURB;Winter;19;3;3.1
12025037;StCast_Hebihens;022-P-002;10/02/2014;10;2;2014;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Winter;40;6;0.69
12025037;StCast_Hebihens;022-P-002;10/02/2014;10;2;2014;NA;-2.207224;48.643034;Surface (0-1m);NH4;Winter;40;6;0.13
12025037;StCast_Hebihens;022-P-002;10/02/2014;10;2;2014;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Winter;40;6;12.2
12025037;StCast_Hebihens;022-P-002;10/02/2014;10;2;2014;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Winter;40;6;9.65
12025037;StCast_Hebihens;022-P-002;10/02/2014;10;2;2014;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Winter;40;6;0.89
12025037;StCast_Hebihens;022-P-002;10/02/2014;10;2;2014;NA;-2.207224;48.643034;Surface (0-1m);PO4;Winter;40;6;0.53
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Summer;221;32;0.5
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Summer;221;32;7.73
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);PHEO;Summer;221;32;0.13
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);PO4;Summer;221;32;0.1
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);SALI;Summer;221;32;34.7
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);SIOH;Summer;221;32;1.4
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);TEMP;Summer;221;32;18.75
12025037;StCast_Hebihens;022-P-002;10/08/2015;10;8;2015;NA;-2.207224;48.643034;Surface (0-1m);TURB;Summer;221;32;1.3
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Fond/sonde-1m;OXYGENE;Autumn;249;36;7.76
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Fond/sonde-1m;SALI;Autumn;249;36;34.8
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Fond/sonde-1m;TEMP;Autumn;249;36;17.9
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Surface (0-1m);CHLOROA;Autumn;249;36;1.4
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Surface (0-1m);NH4;Autumn;249;36;0.11
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Surface (0-1m);NO3+NO2;Autumn;249;36;0.5
12025037;StCast_Hebihens;022-P-002;07/09/2015;7;9;2015;NA;-2.207224;48.643034;Surface (0-1m);OXYGENE;Autumn;249;36;7.85
